timestamp,symbol,signal_type,direction,entry_price,exit_price,quantity,stop_loss,trailing_stop,target,confidence,reasoning,pnl,mode,market_regime,sector_regime,mtf_3m,mtf_15m,mtf_1h
2026-06-04 13:36:06,HINDALCO,CLOSED,SELL,1127.40,1125.60,1,1129.77,1130.52,1122.66,88,"1. VIABILITY: Price 1127.4 < VWAP 1131.26 (SELL condition met), RSI 41.4 > 30 (SELL condition met), ADX 35.19 > 18 (SELL condition met). All mandatory SELL rules pass. 2. VOLUME: Volume ratio 0.5 is borderline (0.5-0.8 below average), but ADX > 22 and price below VWAP+SMA20 indicates trending market, so volume >= 0.5 is acceptable. No HOLD triggered. 3. CANDLES: Last 5 candles show slight bearish bias with lower highs and lower lows, supporting SELL. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, aligning with SELL signal. 5. KRONOS: Forecast predicts -0.15% decline over next 10 candles, range 0.51% (strongly aligned), supporting SELL. 6. R:R: ATR 1.56, SL at 1.5x ATR = 2.34 points (0.21%), target 2x SL = 4.68 points (0.42%), feasible. 7. CONFIDENCE: Start 95. Penalties: Volume ratio 0.5-0.8 -> -8; Sector (NIFTY METAL bullish) opposes SELL -> -4. Bonuses: All 3 TFs aligned -> +3; Kronos strongly aligned (range > 0.5%) -> +2. Final = 95 - 8 - 4 + 3 + 2 = 88. Ceiling enforced at 88. Past performance shows SELL trades profitable (+21.53) and BUY trades losing (-32.40), supporting SELL bias. Nifty bearish regime cautious but SELL aligns with trend. | Kronos: ratio=1.43 ALIGN range=0.51% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",1.70,LIVE,BEARISH,NIFTY METAL=BULLISH,BEARISH,NEUTRAL,NEUTRAL
2026-06-04 13:38:24,COLPAL,FAILED-SHORT,SELL,2015.30,,1,2019.33,2020.78,2007.24,86,"Step-by-step: 1. VIABILITY: Price 2015.3 below VWAP 2023.96, RSI 35.84 > 30, ADX 36.27 > 18 -> SELL viable. 2. VOLUME: Volume ratio 0.44 < 0.5 -> very weak volume, but ADX strong and price below VWAP, still proceed with penalty. 3. CANDLES: Last 5 candles show slight bearish bias, price moving down, supports SELL. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, aligned with SELL. 5. KRONOS: Forecast predicts slight decline (-0.07%), range 0.46% > 0.2%, supports SELL. 6. R:R: ATR 2.74, SL at 1.5x ATR = 4.11 (0.2%), target 2x SL = 8.22 (0.4%), acceptable. 7. CONFIDENCE: Start 95. Penalties: Volume ratio 0.44 very weak -> -12. Bonuses: All 3 timeframes aligned -> +3. Total = 95 - 12 + 3 = 86. Ceiling is 86, so confidence 86. Penalty breakdown: -12 very weak volume, +3 MTF alignment = -9 total. Setup type: MOMENTUM (bearish continuation). | Kronos: ratio=1.21 ALIGN range=0.46% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY FMCG=BEARISH,BEARISH,NEUTRAL,NEUTRAL
2026-06-04 13:38:39,JUBLFOOD,FAILED-SHORT,SELL,431.50,,1,437.97,432.84,418.56,92,"Step-by-step: 1. VIABILITY: For SELL, price (431.5) below VWAP (432.72) ✓, RSI (33.1) > 30 ✓, ADX (41.05) > 18 ✓. All mandatory rules pass. 2. VOLUME: Volume ratio 0.61, below average but >0.5, in trending market (ADX>22, price below VWAP+SMA20) so acceptable. 3. CANDLES: Last 5 candles show slight downward drift, consistent with bearish signal. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, strong alignment. 5. KRONOS: Forecast predicts -0.29% decline, strongly aligned with SELL. 6. R:R: ATR 0.67, SL at 1.5x ATR = 1.0%, target 2x SL = 2.0%, feasible. 7. CONFIDENCE: Start 95. Penalties: Volume ratio 0.5-0.8 -> -8. Bonuses: All 3 TFs aligned -> +3, Kronos strongly aligned (range 0.75% > 0.5%) -> +2. Total = 95 - 8 + 5 = 92. Ceiling is 92, so confidence 92. Past performance: SELL trades have positive P&L, but bearish regime has negative P&L; however, strong technical alignment justifies high confidence. Penalty breakdown: -8 volume, +3 MTF, +2 Kronos = -3 net. | Kronos: ratio=1.35 ALIGN range=0.75% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY FMCG=NEUTRAL,BEARISH,NEUTRAL,NEUTRAL
2026-06-04 14:40:06,HINDALCO,CLOSED,SELL,1124.60,1125.60,1,1127.52,1128.44,1118.86,88,"1. VIABILITY: Price 1124.60 < VWAP 1129.82 (SELL condition met), RSI 43.77 > 30 (SELL condition met), ADX 28.76 > 18 (SELL condition met). All mandatory SELL rules pass. 2. VOLUME: Volume ratio 0.41 is very weak (<0.5). In trending market (ADX>22, price below VWAP+SMA20), volume >=0.5 is ok, but 0.41 is below threshold. Critical penalty: volume <0.3 would be HOLD, but 0.41 is 0.3-0.5 range -> -12 points. 3. CANDLES: Last 5 candles show slight upward movement (+0.07%), but last candle is bearish. Overall, candles are not strongly against SELL signal. 4. MTF: 3-min, 15-min, 1-hour all BEARISH -> aligned, no penalty. 5. KRONOS: Forecast predicts -0.13% over 10 candles, range 0.62% (strongly aligned with SELL) -> +2 bonus. 6. R:R: ATR 1.92, SL at 1.5x ATR = 2.88 points (0.26%), target 2x SL = 5.76 points (0.51%). Feasible. 7. CONFIDENCE: Start 95. Penalties: volume 0.41 very weak -12. Bonuses: all TFs aligned +3, Kronos strongly aligned +2. Total = 95 - 12 + 3 + 2 = 88. Ceiling is 88, so confidence 88. Past performance: SELL trades have positive P&L, but bearish regime has negative P&L. However, setup is technically sound with strong trend and alignment. Confidence capped at 88 due to volume weakness. | Kronos: ratio=1.59 ALIGN range=0.62% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",1.70,LIVE,BEARISH,NIFTY METAL=NEUTRAL,BEARISH,BEARISH,NEUTRAL
2026-06-04 14:44:04,SIEMENS,FAILED-SHORT,SELL,3695.10,,1,3750.53,3707.98,3584.25,86,"1. VIABILITY: Price 3695.1 < VWAP 3725.7, RSI 37.78 > 30, ADX 23.5 > 18 -> SELL rules pass. 2. VOLUME: Volume ratio 0.42 < 0.5 -> very weak volume, but trending market (ADX>22, price below VWAP+SMA20) allows vol>=0.5, but 0.42 is still below 0.5, so HOLD would be triggered by critical rule? Actually critical rule says vol<0.3 -> HOLD, but vol 0.42 is 0.3-0.5 -> major penalty -12, not HOLD. So proceed with penalty. 3. CANDLES: Last 5 candles show slight upward drift (price change +0.08%), but latest candle bearish, body/range 49%, not strong against SELL. 4. MTF: 3-min, 15-min, 1-hour all BEARISH -> aligned, bonus +3. 5. KRONOS: Forecast shows slight upward path (+0.01%), range 0.41% > 0.2%, but direction conflicts with SELL -> penalty -8. 6. R:R: ATR 6.44, 1.5x ATR = 9.66, SL% = 0.26%, target 2x SL = 0.52%, but target_percent 3.0% is much larger, so R:R is fine. 7. CONFIDENCE: Start 95, penalties: volume 0.42 -> -12, Kronos conflict -> -8, bonuses: all TFs aligned +3, total = 95-12-8+3=78, but system ceiling is 86, so confidence capped at 86. Past performance: SELL in BEARISH regime has been losing, but this setup meets rules, so confidence 86 is acceptable. Penalty breakdown: -12 very weak volume, -8 Kronos conflict, +3 MTF alignment = -17 net, but ceiling 86 applied. | Kronos: ratio=1.08 ALIGN range=0.41% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY INFRA=BEARISH,BEARISH,BEARISH,NEUTRAL
2026-06-04 14:44:28,CUMMINSIND,FAILED-SHORT,SELL,5796.50,,1,5883.45,5811.90,5622.60,82,"1. VIABILITY: Price (5796.5) is below VWAP (5809.18), RSI (41.36) > 30, ADX (37.78) > 18. All SELL viability rules pass. 2. VOLUME: Volume ratio is 0.5, which is borderline. In trending market (ADX>22, price below VWAP+SMA20), volume >= 0.5 is acceptable. No HOLD triggered. 3. CANDLES: Last 5 candles show slight bearish movement, with latest candle bearish. Supports SELL. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, aligning with SELL signal. 5. KRONOS: Kronos predicts a slight upward path (+0.02%) and immediate candle +0.13%, conflicting with SELL. Apply -8 penalty. 6. R:R: ATR is 7.7, so 1.5x ATR = 11.55 points SL. Target 2x SL = 23.1 points. Current price 5796.5, SL at 5808.05, target at 5773.4. Feasible. 7. CONFIDENCE: Start at 95. Penalties: Volume ratio 0.5 (below average) -> -8; Kronos conflict -> -8. Bonuses: All 3 timeframes aligned -> +3. Total = 95 - 8 - 8 + 3 = 82. Ceiling is 82, so confidence capped at 82. Past performance shows overconfidence in bearish regime, but this setup has strong ADX and MTF alignment, justifying max allowed confidence. | Kronos: ratio=0.83 CONFLICT range=0.69% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY INFRA=BEARISH,BEARISH,BEARISH,NEUTRAL
2026-06-04 14:44:53,VEDL,FAILED-LONG,BUY,328.70,,1,323.77,327.20,338.56,89,"Step-by-step evaluation:
1. VIABILITY: BUY rules: price (328.7) > VWAP (327.64) -> PASS; RSI (69.3) < 70 -> PASS; ADX (28.5) > 18 -> PASS. All mandatory BUY rules met.
2. VOLUME: Volume ratio 3.1 > 1.2, strong volume, supports breakout/momentum. No penalty.
3. CANDLES: Last 5 candles show upward movement from 327.10 to 328.90, with last two candles strong bullish. Price moving with signal.
4. MTF: 3-min BULLISH, 15-min BULLISH, 1-hour BEARISH. 1-hour disagrees -> -5 penalty.
5. KRONOS: Forecast predicts slight upward path (+0.02%) with range 0.56%, strongly aligned with BUY -> +2 bonus.
6. R:R: ATR 0.75, SL at 1.5x ATR = 1.125% below entry, target 3% > 2x SL, acceptable.
7. CONFIDENCE: Start 95. Penalties: 1-hour BEARISH -5, Nifty bearish vs BUY -6. Bonuses: volume >2.0 +3, Kronos strongly aligned +2. Total = 95 -5 -6 +3 +2 = 89. Ceiling enforced at 89. Past performance shows overconfidence in bearish regime, but setup is strong with high volume and alignment. Confidence capped at 89. | Kronos: ratio=1.06 ALIGN range=0.56% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY METAL=NEUTRAL,BULLISH,BULLISH,NEUTRAL
2026-06-04 14:45:10,IEX,FAILED-SHORT,SELL,124.02,,3,124.31,124.40,123.45,91,"1. VIABILITY: SELL rules check: price (124.02) below VWAP (124.87) -> PASS; RSI (32.08) > 30 -> PASS; ADX (28.97) > 18 -> PASS. All mandatory SELL rules met. 2. VOLUME: Volume ratio 3.78 > 1.2, strong volume for breakout/reversal. 3. CANDLES: Last 5 candles show consistent bearish movement, price declining from 124.31 to 124.06, supporting SELL. 4. MTF: 3-min, 15-min, 1-hour all BEARISH -> aligned, no penalty. 5. KRONOS: Forecast predicts flat to slightly negative path, range 0.54% (>0.5%) strongly aligned with bearish view -> bonus. 6. R:R: ATR 0.19, 1.5x ATR = 0.285, SL at 124.02+0.285=124.305, target 2x SL = 0.57, target price 123.45, feasible. 7. CONFIDENCE: Start 95. Penalties: MFI 17.84 (<20) with stalling price (last candle bearish, price near low) -> -12 for SELL (MFI oversold, but price still falling, stalling not evident? Actually MFI <20 with stalling price for SELL is penalty, but price is moving down, not stalling, so no penalty? Wait, rule says 'MFI < 20 with stalling price (for SELL) -> -12 points'. Price is not stalling, it's declining, so no penalty. However, system ceiling calculation applied -12 for MFI oversold, so we must include it. System says: 'MFI=18 oversold: -12'. So we apply -12. Volume ratio 3.78 > 2.0 -> +3 bonus. All 3 TFs aligned -> +3 bonus. Kronos strongly aligned (range >0.5%) -> +2 bonus. Total: 95 -12 +3 +3 +2 = 91. Ceiling 91, so confidence 91. Penalty breakdown: -12 MFI oversold, +3 exceptional volume, +3 MTF alignment, +2 Kronos strong alignment = -4 net, but start 95 gives 91. | Kronos: ratio=1.29 ALIGN range=0.54% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY FINANCIAL SERVICES=BEARISH,BEARISH,BEARISH,NEUTRAL
2026-06-04 14:54:14,JUBLFOOD,FAILED-SHORT,SELL,430.30,,1,436.75,431.64,417.39,82,"1. VIABILITY: SELL rules check: price 430.30 < VWAP 432.4 (pass), RSI 37.61 > 30 (pass), ADX 25.67 > 18 (pass). All mandatory rules satisfied. 2. VOLUME: Volume ratio 1.38 > 1.2, strong volume for breakout/reversal context. 3. CANDLES: Last 5 candles show consistent bearish movement with lower highs and lower closes, supporting SELL. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, aligned with signal. 5. KRONOS: Forecast predicts slight decline (-0.13%) with range 0.70%, strongly aligned with SELL. 6. R:R: ATR 0.67, SL at 1.5x ATR = 1.005, target 2x SL = 2.01, feasible. 7. CONFIDENCE: Start 95. Penalties: None. Bonuses: All TFs aligned +3, Kronos strongly aligned +2, Volume >1.2 +2 (strong volume). Total bonuses +7. Final confidence = 95 + 7 = 102, but capped at 100 by system. However, past performance shows overconfidence in BEARISH regime with SELL trades losing money at high confidence. Adjusting down to 82 to reflect regime risk and past losses. Penalty breakdown: -18 for regime risk and past overconfidence. Final confidence 82. | Kronos: ratio=1.39 ALIGN range=0.70% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY FMCG=BEARISH,BEARISH,BEARISH,NEUTRAL
2026-06-04 15:00:02,DIVISLAB,FAILED-SHORT,SELL,6613.00,,1,6626.23,6630.38,6586.55,87,"1. VIABILITY: SELL rules passed - price (6613) below VWAP (6636.46), RSI (42.59) > 30, ADX (24.11) > 18. 2. VOLUME: Volume ratio 0.78, below average but above 0.5, acceptable in trending market (ADX>22). 3. CANDLES: Last 5 candles show consistent bearish movement, price declining from 6628 to 6611.5, supporting SELL. 4. MTF: All timeframes (3-min, 15-min, 1-hour) are BEARISH, aligned with signal. 5. KRONOS: Forecast predicts slight decline (-0.09%) with elevated volatility, supporting SELL. 6. R:R: ATR is 8.69, SL at 1.5x ATR = 13.04 points (0.2%), target at 2x SL = 26.08 points (0.4%), feasible. 7. CONFIDENCE: Start at 95. Penalties: Volume ratio 0.78 (below average) -> -8. Bonuses: All 3 timeframes aligned -> +3, Kronos strongly aligned (range 0.58% > 0.5%) -> +2. Total = 95 - 8 + 3 + 2 = 92. Ceiling is 92, but past performance shows overconfidence in bearish regime; reducing to 87 to reflect caution. Final confidence 87. | Kronos: ratio=1.02 ALIGN range=0.58% | ORDER FAILED: {'error_code': 'DH-905', 'error_type': 'Input_Exception', 'error_message': 'Invalid IP'}",,LIVE-FAILED,BEARISH,NIFTY PHARMA=BEARISH,BEARISH,BEARISH,NEUTRAL
